  9.0588235e-001	  4.0392157e-001	  0.0000000e+000	
  9.0980392e-001	  4.1568627e-001	  0.0000000e+000	
  9.1372549e-001	  4.2745098e-001	  0.0000000e+000	
  9.2156863e-001	  4.3921569e-001	  0.0000000e+000	
  9.2549020e-001	  4.4705882e-001	  0.0000000e+000	
  9.3333333e-001	  4.5882353e-001	  0.0000000e+000	
  9.3725490e-001	  4.7058824e-001	  0.0000000e+000	
  9.4117647e-001	  4.8235294e-001	  0.0000000e+000	
  9.4901961e-001	  4.9411765e-001	  0.0000000e+000	
  9.5294118e-001	  5.0196078e-001	  0.0000000e+000	
  9.6078431e-001	  5.1372549e-001	  0.0000000e+000	
  9.6470588e-001	  5.2549020e-001	  0.0000000e+000	
  9.6862745e-001	  5.3725490e-001	  0.0000000e+000	
  9.7647059e-001	  5.4901961e-001	  0.0000000e+000	
  9.8039216e-001	  5.5686275e-001	  0.0000000e+000	
  9.8823529e-001	  5.6862745e-001	  0.0000000e+000	
  9.9215686e-001	  5.8039216e-001	  0.0000000e+000	
  1.0000000e+000	  5.9215686e-001	  0.0000000e+000	
  1.0000000e+000	  6.0392157e-001	  0.0000000e+000	
  1.0000000e+000	  6.1176471e-001	  0.0000000e+000	
  1.0000000e+000	  6.2352941e-001	  0.0000000e+000	
  1.0000000e+000	  6.3529412e-001	  0.0000000e+000	
  1.0000000e+000	  6.4705882e-001	  0.0000000e+000	
  1.0000000e+000	  6.5882353e-001	  0.0000000e+000	
  1.0000000e+000	  6.6666667e-001	  0.0000000e+000	
  1.0000000e+000	  6.7843137e-001	  0.0000000e+000	
  1.0000000e+000	  6.9019608e-001	  0.0000000e+000	
  1.0000000e+000	  7.0196078e-001	  0.0000000e+000	
  1.0000000e+000	  7.1372549e-001	  1.1764706e-002	
  1.0000000e+000	  7.2156863e-001	  2.7450980e-002	
  1.0000000e+000	  7.3333333e-001	  4.3137255e-002	
  1.0000000e+000	  7.4509804e-001	  5.8823529e-002	
  1.0000000e+000	  7.5686275e-001	  7.4509804e-002	
  1.0000000e+000	  7.6862745e-001	  9.0196078e-002	
  1.0000000e+000	  7.7647059e-001	  1.0588235e-001	
  1.0000000e+000	  7.8823529e-001	  1.2156863e-001	
  1.0000000e+000	  8.0000000e-001	  1.3725490e-001	
  1.0000000e+000	  8.1176471e-001	  1.5294118e-001	
  1.0000000e+000	  8.2352941e-001	  1.6862745e-001	
  1.0000000e+000	  8.3137255e-001	  1.8431373e-001	
  1.0000000e+000	  8.4313725e-001	  2.0000000e-001	
  1.0000000e+000	  8.5490196e-001	  2.1568627e-001	
  1.0000000e+000	  8.6666667e-001	  2.3137255e-001	
  1.0000000e+000	  8.7843137e-001	  2.4705882e-001	
  1.0000000e+000	  8.8627451e-001	  2.6274510e-001	
  1.0000000e+000	  8.9803922e-001	  2.7843137e-001	
  1.0000000e+000	  9.0980392e-001	  2.9411765e-001	
  1.0000000e+000	  9.2156863e-001	  3.0980392e-001	
  1.0000000e+000	  9.3333333e-001	  3.2549020e-001	
  1.0000000e+000	  9.4117647e-001	  3.4117647e-001	
  1.0000000e+000	  9.5294118e-001	  3.5686275e-001	
  1.0000000e+000	  9.6470588e-001	  3.7254902e-001	
  1.0000000e+000	  9.7647059e-001	  3.8823529e-001	
  1.0000000e+000	  9.8823529e-001	  4.0392157e-001	
  1.0000000e+000	  1.0000000e+000	  4.1960784e-001	
  1.0000000e+000	  1.0000000e+000	  4.3529412e-001	
  1.0000000e+000	  1.0000000e+000	  4.5098039e-001	
  1.0000000e+000	  1.0000000e+000	  4.6666667e-001	
  1.0000000e+000	  1.0000000e+000	  4.8235294e-001	
  1.0000000e+000	  1.0000000e+000	  4.9803922e-001	
  1.0000000e+000	  1.0000000e+000	  5.1372549e-001	
  1.0000000e+000	  1.0000000e+000	  5.2941176e-001	
  1.0000000e+000	  1.0000000e+000	  5.4509804e-001	
  1.0000000e+000	  1.0000000e+000	  5.6078431e-001	
  1.0000000e+000	  1.0000000e+000	  5.7647059e-001	
  1.0000000e+000	  1.0000000e+000	  5.9215686e-001	
  1.0000000e+000	  1.0000000e+000	  6.0784314e-001	
  1.0000000e+000	  1.0000000e+000	  6.2352941e-001	
  1.0000000e+000	  1.0000000e+000	  6.3921569e-001	
  1.0000000e+000	  1.0000000e+000	  6.5490196e-001	
  1.0000000e+000	  1.0000000e+000	  6.7058824e-001	
  1.0000000e+000	  1.0000000e+000	  6.8627451e-001	
  1.0000000e+000	  1.0000000e+000	  7.0196078e-001	
  1.0000000e+000	  1.0000000e+000	  7.1764706e-001	
  1.0000000e+000	  1.0000000e+000	  7.3333333e-001	
  1.0000000e+000	  1.0000000e+000	  7.4901961e-001	
  1.0000000e+000	  1.0000000e+000	  7.6470588e-001	
  1.0000000e+000	  1.0000000e+000	  7.8039216e-001	
  1.0000000e+000	  1.0000000e+000	  7.9607843e-001	
  1.0000000e+000	  1.0000000e+000	  8.1176471e-001	
  1.0000000e+000	  1.0000000e+000	  8.2745098e-001	
  1.0000000e+000	  1.0000000e+000	  8.4313725e-001	
  1.0000000e+000	  1.0000000e+000	  8.5882353e-001	
  1.0000000e+000	  1.0000000e+000	  8.7450980e-001	
  1.0000000e+000	  1.0000000e+000	  8.9019608e-001	
  1.0000000e+000	  1.0000000e+000	  9.0588235e-001	
  1.0000000e+000	  1.0000000e+000	  9.2156863e-001	
  1.0000000e+000	  1.0000000e+000	  9.3725490e-001	
  1.0000000e+000	  1.0000000e+000	  9.5294118e-001	
  1.0000000e+000	  1.0000000e+000	  9.6862745e-001	
  1.0000000e+000	  1.0000000e+000	  9.8431373e-001	
